job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,median_salary,posted_date,company_size,tools_preferred
1098,Lynch-Coffey,Automotive,ML Engineer,"Azure, R, Hugging Face, SQL, MLflow, Flask",Entry,Internship,"Deborahton, CV",138484,11-10-2023,Large,"TensorFlow, LangChain"
1099,Archer Ltd,Tech,AI Product Manager,"Keras, Azure, C++, Reinforcement Learning, Hugging Face",Entry,Remote,"Allisonview, ET",115910,16-09-2024,Mid,Scikit-learn
1100,"Estrada, Perry and Jackson",E-commerce,AI Product Manager,"NumPy, Hugging Face, CUDA, Flask",Mid,Internship,"Eatonmouth, PW",130658,13-10-2023,Startup,"TensorFlow, BigQuery"
1101,Shelton-Ellison,Healthcare,NLP Engineer,"FastAPI, C++, R, Scikit-learn, GCP, Flask",Mid,Internship,"Davistown, NA",83250,21-06-2024,Large,"PyTorch, FastAPI, MLflow"
1102,Montgomery Inc,Finance,Data Scientist,"Power BI, R, Python, C++, SQL",Entry,Internship,"Danielside, SZ",140451,25-07-2024,Large,KDB+
1103,"Rios, Evans and Foster",Retail,AI Researcher,"R, Python, Reinforcement Learning",Senior,Full-time,"Hernandezland, ZA",110309,21-11-2024,Large,"FastAPI, PyTorch"
1104,"Garcia, Lopez and Santiago",Finance,NLP Engineer,"LangChain, Azure, PyTorch, FastAPI",Senior,Remote,"New Jared, BB",54207,03-12-2024,Mid,Scikit-learn
1105,Bell Group,Finance,AI Researcher,"Hugging Face, GCP, FastAPI",Entry,Full-time,"Nicholaschester, KE",155208,11-11-2023,Startup,LangChain
1106,Stevens-Foster,Tech,Data Analyst,"Power BI, Python, Pandas, AWS",Entry,Full-time,"Blairside, GH",88780,13-03-2024,Startup,"Scikit-learn, PyTorch, BigQuery"
1107,Sawyer PLC,E-commerce,NLP Engineer,"Hugging Face, Azure, SQL",Mid,Internship,"Bryceport, AO",121134,17-01-2025,Large,"MLflow, BigQuery, PyTorch"
1108,Hurley-Scott,Healthcare,Quant Researcher,"R, CUDA, Reinforcement Learning",Senior,Internship,"West Christian, SO",78206,24-07-2024,Startup,"TensorFlow, BigQuery, MLflow"
1109,Black-Bennett,Tech,Quant Researcher,"Reinforcement Learning, Hugging Face, CUDA, MLflow, AWS, PyTorch",Mid,Contract,"Lake Toddmouth, IN",137462,13-09-2024,Mid,"LangChain, TensorFlow, KDB+"
1110,Perez Group,Tech,AI Product Manager,"Scikit-learn, Pandas, FastAPI, AWS, Python",Mid,Contract,"South Erikchester, GA",115310,11-11-2023,Large,"FastAPI, LangChain"
1111,"Saunders, Bradford and Sharp",E-commerce,Quant Researcher,"Pandas, Excel, Flask, LangChain, Scikit-learn, TensorFlow",Mid,Full-time,"Port Meganstad, GW",113066,03-10-2023,Large,"KDB+, LangChain, PyTorch"
1112,Hudson-Gordon,Education,Quant Researcher,"FastAPI, SQL, Scikit-learn",Mid,Contract,"Port Erikaburgh, PG",106442,27-04-2024,Startup,LangChain
1113,"Nelson, Maddox and Klein",Finance,ML Engineer,"Flask, MLflow, Scikit-learn",Senior,Internship,"Philipmouth, GQ",64705,21-10-2024,Large,"Scikit-learn, FastAPI"
1114,"Clark, Price and Dickson",Automotive,Data Scientist,"C++, Keras, Pandas",Entry,Contract,"Lake Misty, MZ",177055,06-04-2025,Mid,"Scikit-learn, FastAPI, TensorFlow"
1115,Gonzalez PLC,Tech,NLP Engineer,"Keras, Azure, C++",Entry,Internship,"Campbellmouth, IN",143228,23-12-2024,Large,"FastAPI, LangChain"
1116,Pierce Inc,Automotive,NLP Engineer,"C++, CUDA, Power BI, TensorFlow",Senior,Internship,"Collierchester, PH",182145,14-01-2024,Mid,"Scikit-learn, TensorFlow"
1117,"House, Bond and Myers",E-commerce,Data Scientist,"R, C++, SQL, GCP, MLflow, TensorFlow",Mid,Contract,"West Cathy, PG",190331,04-07-2024,Large,"LangChain, MLflow, TensorFlow"
1118,Johns Inc,Retail,AI Researcher,"LangChain, Reinforcement Learning, Flask",Senior,Contract,"Rodriguezstad, GN",121557,08-12-2023,Mid,"KDB+, TensorFlow, FastAPI"
1119,"Matthews, Mcdowell and Reynolds",Automotive,Computer Vision Engineer,"Reinforcement Learning, Excel, Power BI, Hugging Face",Senior,Remote,"Port Jeffstad, MD",132009,27-11-2024,Startup,"TensorFlow, Scikit-learn"
1120,Navarro-Costa,Retail,ML Engineer,"C++, TensorFlow, FastAPI, AWS, Reinforcement Learning",Senior,Contract,"Lawrenceton, BG",65931,17-09-2024,Startup,"KDB+, PyTorch"
1121,Morris Inc,Education,AI Product Manager,"Scikit-learn, LangChain, MLflow, Flask",Mid,Remote,"Zunigaside, DM",86690,29-01-2024,Large,"KDB+, LangChain, Scikit-learn"
1122,"Miller, Pena and Spencer",E-commerce,AI Product Manager,"Keras, FastAPI, Scikit-learn, R, Hugging Face, PyTorch",Entry,Remote,"East Timothy, BF",111885,27-01-2025,Startup,"MLflow, PyTorch"
1123,"Davis, Sosa and Greene",Finance,Quant Researcher,"Keras, Pandas, R, Excel, SQL",Mid,Contract,"North Kristafort, CV",125498,22-04-2024,Mid,"MLflow, PyTorch, BigQuery"
1124,"Klein, Jordan and Lang",E-commerce,NLP Engineer,"AWS, GCP, Azure",Entry,Remote,"Scottport, SZ",127050,11-12-2024,Large,"TensorFlow, MLflow, LangChain"
1125,"Valdez, Nguyen and Espinoza",Healthcare,Data Analyst,"Power BI, R, LangChain, C++",Entry,Full-time,"Andreatown, SR",111236,04-08-2025,Mid,"BigQuery, KDB+"
1126,Patterson-Salazar,Education,Computer Vision Engineer,"C++, Hugging Face, Flask",Senior,Remote,"Port Nicholas, KW",175832,27-02-2025,Large,"PyTorch, BigQuery"
1127,"Thomas, Greene and Munoz",Retail,ML Engineer,"CUDA, FastAPI, Power BI",Senior,Internship,"Lake Jaime, VA",162266,17-10-2024,Mid,"FastAPI, LangChain"
1128,Torres Ltd,Education,NLP Engineer,"Flask, GCP, C++",Mid,Contract,"Grahambury, BR",152380,14-12-2023,Mid,FastAPI
1129,"Young, Peterson and Wood",Finance,Data Scientist,"Flask, Pandas, PyTorch, Excel",Entry,Contract,"New Masonton, KI",140708,05-09-2025,Mid,"FastAPI, TensorFlow"
1130,Reilly PLC,Retail,NLP Engineer,"Reinforcement Learning, LangChain, Excel, Pandas, Python, Flask",Mid,Internship,"Cabrerafort, GW",58970,16-09-2025,Mid,"TensorFlow, PyTorch"
1131,Woods-Kelly,Retail,Data Scientist,"C++, Python, R, Excel",Entry,Internship,"Millerborough, AL",139698,05-06-2024,Startup,KDB+
1132,Moss-Jackson,Retail,Computer Vision Engineer,"LangChain, Pandas, TensorFlow, CUDA",Mid,Remote,"Christopherton, TM",88502,24-10-2024,Mid,"LangChain, KDB+"
1133,Johnson and Sons,Education,NLP Engineer,"MLflow, Flask, AWS",Entry,Contract,"Joneschester, LK",55065,23-11-2023,Startup,"PyTorch, MLflow, TensorFlow"
1134,Green Group,Automotive,Computer Vision Engineer,"SQL, AWS, Power BI, NumPy, Reinforcement Learning",Senior,Internship,"Ramostown, BI",142225,19-06-2025,Startup,FastAPI
1135,Evans LLC,Automotive,AI Product Manager,"Pandas, SQL, Power BI, Python, Reinforcement Learning",Senior,Internship,"Port Kelsey, KI",103970,05-11-2023,Mid,"PyTorch, TensorFlow, Scikit-learn"
1136,Chambers PLC,Tech,AI Product Manager,"NumPy, Power BI, LangChain, GCP, Python",Mid,Contract,"Johnberg, VC",104935,31-03-2024,Mid,"PyTorch, MLflow, BigQuery"
1137,Conner-Young,Education,AI Product Manager,"Azure, Python, FastAPI",Entry,Remote,"Port Amandaburgh, GA",130581,24-03-2025,Startup,BigQuery
1138,Morris LLC,Automotive,Data Analyst,"Scikit-learn, LangChain, Hugging Face, SQL, Azure, MLflow",Senior,Remote,"East Barrybury, GA",136259,02-08-2024,Large,"LangChain, FastAPI, KDB+"
1139,Hawkins-Valdez,Finance,ML Engineer,"CUDA, SQL, NumPy, Python, Flask",Senior,Internship,"Roseton, VE",135710,18-07-2024,Startup,FastAPI
1140,Vance-Mcdowell,Finance,NLP Engineer,"LangChain, CUDA, Excel, Flask",Entry,Internship,"Port Jessica, SG",99498,12-05-2024,Mid,"MLflow, FastAPI"
1141,Wright LLC,Finance,Quant Researcher,"AWS, Flask, MLflow, FastAPI, Azure",Senior,Remote,"Sandrastad, IE",174940,11-04-2024,Large,"LangChain, KDB+"
1142,Silva LLC,Automotive,Data Analyst,"CUDA, Hugging Face, SQL, GCP, C++, Python",Mid,Internship,"Lewisburgh, BF",89049,17-08-2025,Mid,"PyTorch, BigQuery"
1143,"Sanders, Rodriguez and Meyers",Finance,Quant Researcher,"SQL, LangChain, Hugging Face, R",Mid,Remote,"Port Kathyton, GQ",94030,28-11-2024,Large,FastAPI
1144,Allen Group,E-commerce,NLP Engineer,"TensorFlow, NumPy, GCP, Power BI, FastAPI",Entry,Internship,"Williamsville, MG",181485,22-09-2024,Startup,PyTorch
1145,Webb LLC,Education,ML Engineer,"C++, Hugging Face, Excel, GCP, TensorFlow, FastAPI",Mid,Contract,"Sylviaport, BS",85813,10-10-2024,Mid,"KDB+, MLflow"
1146,Harris-Brown,E-commerce,ML Engineer,"FastAPI, Azure, MLflow, PyTorch, Excel",Entry,Remote,"East Kimberlyview, ME",161619,24-07-2025,Startup,PyTorch
1147,Stewart-White,Retail,Data Scientist,"Azure, MLflow, Hugging Face, GCP, Keras",Entry,Remote,"West Amber, HU",165923,25-07-2025,Large,"Scikit-learn, PyTorch, LangChain"
1148,"Roberts, Ford and Davis",Retail,AI Product Manager,"Power BI, MLflow, SQL, AWS",Mid,Full-time,"Hannahfort, LS",164312,30-06-2024,Mid,"KDB+, LangChain, BigQuery"
1149,"Garcia, Blake and Gardner",Healthcare,Data Analyst,"NumPy, R, Excel, Scikit-learn, Flask, LangChain",Senior,Full-time,"North Cassandraborough, FJ",155009,17-04-2024,Large,KDB+
1150,Brown-Fisher,Automotive,ML Engineer,"C++, Excel, TensorFlow, PyTorch",Entry,Internship,"Lake Ruthport, JM",180727,24-02-2025,Startup,FastAPI
1151,Hayes PLC,Finance,Computer Vision Engineer,"Pandas, C++, Power BI, Hugging Face, Excel",Entry,Internship,"South Michael, GE",89196,01-07-2024,Mid,"KDB+, PyTorch, BigQuery"
1152,"Mccoy, Barnes and Mercado",Automotive,NLP Engineer,"Pandas, Scikit-learn, NumPy",Senior,Full-time,"New Richardburgh, PS",181106,25-03-2025,Startup,FastAPI
1153,Herrera and Sons,Healthcare,ML Engineer,"MLflow, AWS, Flask, SQL, Azure",Entry,Full-time,"East Michael, AO",139418,23-10-2024,Mid,"LangChain, KDB+"
1154,Smith-Hansen,Retail,Quant Researcher,"Excel, Reinforcement Learning, TensorFlow, SQL",Mid,Full-time,"North Michellestad, ME",165305,23-11-2023,Startup,"TensorFlow, FastAPI, MLflow"
1155,"Goodman, Watson and Norman",Tech,AI Researcher,"PyTorch, R, Python, GCP, CUDA, C++",Senior,Internship,"Davidshire, ES",106808,10-04-2024,Large,KDB+
1156,Bennett PLC,Tech,Data Analyst,"Flask, LangChain, Reinforcement Learning",Senior,Internship,"West Jennifertown, NP",97307,19-08-2024,Mid,"TensorFlow, LangChain"
1157,Brady-Jones,Education,Quant Researcher,"LangChain, GCP, Keras",Mid,Contract,"Jasonbury, HT",79929,24-02-2024,Large,TensorFlow
1158,Walker and Sons,Finance,AI Product Manager,"MLflow, PyTorch, SQL, TensorFlow",Mid,Contract,"New Amber, CL",145323,05-03-2025,Startup,"MLflow, LangChain, FastAPI"
1159,Bautista LLC,Automotive,Data Scientist,"GCP, Pandas, AWS, Azure, Flask, PyTorch",Entry,Contract,"Douglasberg, FM",156727,05-05-2025,Startup,"FastAPI, KDB+, MLflow"
1160,Church Ltd,Healthcare,ML Engineer,"GCP, Pandas, Python",Entry,Contract,"Jonathanland, FJ",117271,17-01-2024,Mid,"KDB+, LangChain, MLflow"
1161,Smith LLC,Healthcare,ML Engineer,"SQL, Pandas, CUDA, LangChain, Excel",Senior,Full-time,"New Sandraland, ZM",114963,08-12-2023,Large,"TensorFlow, MLflow"
1162,"Acosta, Williams and Carter",Finance,AI Researcher,"Python, R, Reinforcement Learning, Azure",Mid,Contract,"Wrightland, ZW",89559,16-01-2024,Mid,"Scikit-learn, FastAPI"
1163,"Thornton, Pittman and Torres",Automotive,Computer Vision Engineer,"AWS, TensorFlow, CUDA, MLflow",Senior,Remote,"Bowmanton, AG",108824,14-01-2025,Mid,"BigQuery, Scikit-learn"
1164,Palmer Group,Retail,Quant Researcher,"R, SQL, CUDA, Keras, AWS, Power BI",Mid,Contract,"Samanthahaven, CA",65358,02-02-2024,Startup,"KDB+, LangChain"
1165,"Smith, Hancock and Bolton",Education,Data Scientist,"Pandas, NumPy, TensorFlow, SQL",Senior,Internship,"Nicholasville, KN",128120,23-05-2024,Mid,"KDB+, LangChain, BigQuery"
1166,"Shaffer, Wright and Morgan",Automotive,AI Product Manager,"Power BI, SQL, TensorFlow",Senior,Internship,"South Richardtown, KP",74839,02-05-2025,Mid,Scikit-learn
1167,Proctor Inc,Tech,Data Scientist,"Excel, Scikit-learn, PyTorch, C++, GCP",Mid,Contract,"Jeffreystad, GW",115828,30-06-2024,Large,KDB+
1168,"Ross, Barrera and Winters",E-commerce,NLP Engineer,"LangChain, SQL, NumPy, R, Power BI",Entry,Internship,"East Seanview, GB",129639,07-10-2023,Startup,"FastAPI, MLflow, Scikit-learn"
1169,"Hernandez, Collins and Smith",Retail,Data Scientist,"Scikit-learn, Reinforcement Learning, TensorFlow",Entry,Internship,"Lake Jessicaside, DJ",120209,19-09-2025,Mid,"KDB+, LangChain"
1170,"Nguyen, Shaffer and Thompson",Automotive,Computer Vision Engineer,"SQL, CUDA, Reinforcement Learning, Excel",Mid,Internship,"South Danielle, TH",70331,12-03-2024,Startup,"BigQuery, TensorFlow, KDB+"
1171,"Nguyen, Brown and Edwards",Finance,Data Scientist,"TensorFlow, MLflow, SQL, PyTorch",Mid,Full-time,"Port Victoriaburgh, PG",100350,04-04-2024,Large,MLflow
1172,Bartlett Group,Healthcare,Quant Researcher,"Scikit-learn, TensorFlow, Azure, CUDA",Senior,Full-time,"West Robin, PY",115511,02-08-2024,Large,"KDB+, TensorFlow, Scikit-learn"
1173,"Moran, Ellis and Vargas",E-commerce,AI Product Manager,"Pandas, AWS, GCP, SQL, Azure, NumPy",Mid,Contract,"New Sethtown, ZW",72481,03-01-2025,Mid,TensorFlow
1174,"Porter, Hernandez and Hall",Tech,AI Product Manager,"MLflow, Keras, Scikit-learn, R, GCP",Mid,Full-time,"Ambertown, LV",144139,27-03-2024,Startup,"KDB+, TensorFlow, FastAPI"
1175,Hunter and Sons,Automotive,AI Product Manager,"SQL, Scikit-learn, Reinforcement Learning, MLflow, Pandas",Senior,Full-time,"South Jasonville, RO",139389,21-11-2024,Large,"MLflow, LangChain"
1176,Moore Ltd,Education,ML Engineer,"NumPy, GCP, SQL, CUDA, PyTorch",Mid,Internship,"Garyville, BZ",165697,28-10-2024,Mid,"BigQuery, MLflow, TensorFlow"
1177,Diaz-Gray,Education,AI Product Manager,"Excel, GCP, C++, NumPy, Hugging Face",Senior,Full-time,"West Justinside, KI",154440,09-09-2024,Mid,"PyTorch, BigQuery, Scikit-learn"
1178,Poole-Scott,Education,Data Analyst,"MLflow, LangChain, Excel, C++",Entry,Contract,"Kellyhaven, GQ",109806,20-07-2025,Startup,"Scikit-learn, BigQuery"
1179,"Bishop, Finley and Duran",Healthcare,Computer Vision Engineer,"C++, CUDA, Keras, Excel",Mid,Contract,"South Meganfort, CZ",179114,03-05-2025,Mid,"PyTorch, LangChain, MLflow"
1180,Rivera Group,Healthcare,AI Product Manager,"CUDA, Pandas, MLflow, Azure, Flask",Entry,Full-time,"Port Jennifer, CF",93769,20-12-2023,Mid,"MLflow, FastAPI, Scikit-learn"
1181,Blanchard LLC,E-commerce,Data Scientist,"LangChain, Python, Excel, C++, FastAPI",Entry,Contract,"North Robertberg, CL",106514,17-03-2025,Startup,"LangChain, KDB+"
1182,"Herman, Rivera and Gonzalez",Retail,Data Analyst,"AWS, Reinforcement Learning, Azure, Python, TensorFlow",Mid,Remote,"East Jessica, PG",182574,03-02-2025,Mid,"Scikit-learn, LangChain, BigQuery"
1183,"Mcmillan, Jensen and Olson",Tech,AI Product Manager,"Reinforcement Learning, Keras, R, MLflow, Power BI, Flask",Mid,Full-time,"Rachelmouth, EG",103697,09-01-2025,Startup,LangChain
1184,"Mcbride, Davenport and Kidd",Tech,Data Scientist,"Keras, NumPy, GCP",Senior,Full-time,"Port Leahland, GQ",108762,09-02-2025,Mid,"LangChain, Scikit-learn"
1185,"Lane, Diaz and Khan",Automotive,AI Researcher,"AWS, Flask, SQL, Keras, Excel",Entry,Contract,"Melaniemouth, RS",148416,30-08-2024,Startup,"MLflow, PyTorch"
1186,Taylor LLC,Tech,AI Researcher,"TensorFlow, Reinforcement Learning, C++, Power BI, LangChain",Entry,Full-time,"Lopezfurt, AD",164119,01-08-2025,Large,"TensorFlow, LangChain"
1187,"Moss, Simmons and Elliott",Finance,ML Engineer,"Power BI, Azure, Hugging Face, Python, C++, R",Entry,Contract,"Matthewville, US",63998,30-08-2025,Large,"LangChain, TensorFlow, MLflow"
1188,"Crane, Robles and Arias",Automotive,ML Engineer,"TensorFlow, Reinforcement Learning, SQL, NumPy, Python",Entry,Contract,"New Michaelmouth, KR",110731,01-06-2024,Mid,"FastAPI, TensorFlow"
1189,Martinez-Fuller,Finance,Data Scientist,"Scikit-learn, GCP, NumPy, Flask, Excel, AWS",Entry,Remote,"Ruizbury, NZ",108450,23-03-2024,Startup,"FastAPI, Scikit-learn"
1190,Wood-Johnson,Finance,AI Researcher,"AWS, NumPy, LangChain, Scikit-learn, FastAPI",Senior,Remote,"Gailland, SK",147662,03-10-2023,Mid,"TensorFlow, Scikit-learn, PyTorch"
1191,Martin Group,Retail,ML Engineer,"CUDA, Power BI, LangChain, Scikit-learn",Senior,Full-time,"Lake Nicole, GT",147307,30-04-2024,Large,"BigQuery, MLflow"
1192,"Morrison, Wallace and Wade",Retail,AI Researcher,"PyTorch, Power BI, Pandas, Scikit-learn",Mid,Internship,"East Cheryl, PG",106785,21-12-2023,Startup,"MLflow, LangChain, Scikit-learn"
1193,"Villa, Hall and Bishop",Automotive,Data Analyst,"LangChain, Power BI, AWS, TensorFlow",Mid,Contract,"New Garytown, FI",80262,21-10-2024,Startup,MLflow
1194,Kennedy-Davis,E-commerce,Data Scientist,"Keras, Python, Power BI, GCP",Senior,Contract,"East Jessicaport, CG",71636,02-02-2025,Mid,"BigQuery, FastAPI, PyTorch"
1195,Anderson Group,E-commerce,Data Scientist,"LangChain, Pandas, Scikit-learn, MLflow, C++",Mid,Contract,"Turnerville, AO",102530,27-01-2024,Mid,PyTorch
1196,"Price, Moore and Kidd",E-commerce,Computer Vision Engineer,"FastAPI, Excel, Scikit-learn, Pandas, PyTorch, Hugging Face",Entry,Full-time,"Rachelview, KH",87738,09-02-2024,Startup,"TensorFlow, BigQuery, MLflow"
1197,Carroll Group,Automotive,NLP Engineer,"C++, AWS, NumPy, SQL",Mid,Remote,"West Monica, TT",99415,19-05-2025,Startup,KDB+
1198,Woods-French,Healthcare,AI Researcher,"TensorFlow, Python, Reinforcement Learning",Mid,Internship,"South Meagan, GQ",107573,31-12-2023,Startup,"PyTorch, Scikit-learn, KDB+"
1199,"Miller, Gonzalez and Kelly",Retail,Data Scientist,"Reinforcement Learning, Flask, C++, Azure, Hugging Face, Python",Senior,Remote,"Kellyborough, PA",128037,26-10-2023,Startup,Scikit-learn
1200,Marquez and Sons,Education,Data Scientist,"TensorFlow, Scikit-learn, NumPy, C++, Hugging Face",Entry,Contract,"Pooleview, NL",130091,31-03-2025,Large,"FastAPI, MLflow, PyTorch"
1201,"Anderson, Lucas and Clements",Retail,Quant Researcher,"SQL, AWS, TensorFlow",Entry,Full-time,"West Bethanyshire, HU",183357,21-09-2024,Mid,PyTorch
1202,Williams LLC,Tech,ML Engineer,"Hugging Face, Pandas, SQL",Mid,Internship,"East Nicholeberg, DE",155737,25-03-2025,Startup,"MLflow, PyTorch, BigQuery"
1203,Braun Inc,Tech,Data Scientist,"NumPy, TensorFlow, Pandas, CUDA",Senior,Internship,"Brooksbury, GE",160031,08-08-2024,Large,BigQuery
1204,"Williams, Carter and Wilson",E-commerce,NLP Engineer,"C++, Pandas, Keras, Excel",Mid,Full-time,"Juliemouth, TR",145101,06-11-2023,Startup,"MLflow, KDB+, Scikit-learn"
1205,Howard-Farrell,Retail,Quant Researcher,"Scikit-learn, Excel, Flask",Entry,Internship,"Fishershire, CN",112864,11-07-2025,Mid,FastAPI
1206,Richards-Adams,Finance,Quant Researcher,"FastAPI, C++, NumPy, Flask",Entry,Contract,"Lake Kathleenville, AZ",117049,17-08-2024,Large,"MLflow, LangChain"
1207,Olson Group,Automotive,Data Scientist,"SQL, Pandas, Flask",Senior,Remote,"East Nicole, GA",94569,25-01-2025,Mid,"FastAPI, MLflow, BigQuery"
1208,Montgomery-Castro,Automotive,Data Analyst,"MLflow, Keras, C++, Reinforcement Learning",Mid,Internship,"South Michelebury, AO",162453,05-10-2023,Startup,"LangChain, FastAPI"
1209,Cannon Group,E-commerce,AI Researcher,"Hugging Face, Flask, Pandas, SQL, TensorFlow",Entry,Remote,"Port Andrew, AF",138827,03-10-2024,Startup,"FastAPI, MLflow, LangChain"
1210,Green-Freeman,Education,Data Scientist,"GCP, LangChain, Scikit-learn, NumPy, Pandas",Mid,Full-time,"East Edwardtown, ME",161710,11-01-2024,Mid,"FastAPI, TensorFlow, MLflow"
1211,"Sullivan, Spencer and Holland",Finance,Quant Researcher,"FastAPI, TensorFlow, Hugging Face, SQL, Azure, Reinforcement Learning",Entry,Internship,"Thomasfurt, VA",102207,28-09-2023,Startup,"Scikit-learn, MLflow, FastAPI"
1212,Barrett-Smith,Automotive,ML Engineer,"SQL, R, AWS",Mid,Internship,"Jessicachester, MW",60169,01-01-2025,Mid,"MLflow, BigQuery, FastAPI"
1213,Vargas-Rodriguez,Automotive,Data Analyst,"AWS, C++, Hugging Face, Azure, TensorFlow, MLflow",Senior,Internship,"Debraton, GT",125484,20-06-2024,Startup,"KDB+, BigQuery"
1214,Gaines-Vance,Healthcare,NLP Engineer,"TensorFlow, MLflow, CUDA",Entry,Remote,"Cervantesmouth, FM",188486,10-09-2025,Large,"MLflow, TensorFlow, FastAPI"
1215,"Brown, Fox and Stokes",Healthcare,AI Product Manager,"Flask, CUDA, Hugging Face, MLflow, FastAPI",Mid,Internship,"Marcmouth, CN",75227,13-08-2025,Mid,LangChain
1216,Sparks-Garrison,E-commerce,Data Analyst,"FastAPI, GCP, C++",Entry,Internship,"New Andreastad, RO",181483,12-07-2024,Mid,"FastAPI, LangChain"
1217,"Payne, Swanson and Silva",Automotive,AI Researcher,"TensorFlow, Power BI, Scikit-learn, Excel",Entry,Remote,"North Jamesside, YE",117462,22-12-2024,Mid,"FastAPI, PyTorch"
1218,Vargas-Edwards,Tech,Data Analyst,"Power BI, GCP, Scikit-learn",Entry,Internship,"Adamtown, CH",67316,08-01-2025,Large,"KDB+, LangChain"
1219,Huynh PLC,Retail,AI Researcher,"R, Keras, Azure, AWS, NumPy, GCP",Entry,Internship,"West Christopher, QA",166406,15-12-2024,Mid,"LangChain, BigQuery, Scikit-learn"
1220,"Griffith, Ruiz and Jones",Healthcare,AI Product Manager,"SQL, FastAPI, CUDA, GCP, LangChain, Scikit-learn",Entry,Internship,"West Christina, BW",121764,14-04-2024,Startup,TensorFlow
1221,Flowers Group,Healthcare,Computer Vision Engineer,"NumPy, R, CUDA, MLflow, Azure, PyTorch",Mid,Full-time,"New Robin, NR",67925,03-10-2023,Mid,"BigQuery, KDB+"
1222,Deleon PLC,Finance,ML Engineer,"Power BI, Keras, TensorFlow",Senior,Contract,"North Brendaview, SE",110757,17-11-2023,Mid,"LangChain, Scikit-learn"
1223,Mcintosh-Mitchell,Tech,ML Engineer,"Keras, Power BI, TensorFlow, Excel, SQL, LangChain",Entry,Internship,"North John, YE",112187,28-07-2024,Mid,"MLflow, Scikit-learn, FastAPI"
